"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL267495";"NALFURAFINE";"3";"476.57";"0";"3.09";"Nalfurafine";"CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5";"Emax";"'='";"70.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3388815";"Agonist activity at human mu opioid receptor expressed in CHO cells by [35S]GTPgammaS binding assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351376";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"CHEMBL3308072";""
"CHEMBL4878281";"";"0";"521.02";"0";"2.41";"7";"Cl.O=C(N[C@@H]1C=C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1n[nH]c2ccccc12";"Emax";"'='";"39.56";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4817894";"Partial agonist activity at mu opioid receptor (unknown origin) expressed in CHO cell membranes incubated for 1 hr by [35S]GTPgammaS binding assay relative to DAMGO";"F";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4814025";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 1.0 hr"
"CHEMBL4852470";"";"0";"521.02";"0";"2.41";"8";"Cl.O=C(N[C@@H]1C=C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1c[nH]c2cccnc12";"Emax";"'='";"22.38";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4817894";"Partial agonist activity at mu opioid receptor (unknown origin) expressed in CHO cell membranes incubated for 1 hr by [35S]GTPgammaS binding assay relative to DAMGO";"F";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4814025";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 1.0 hr"
"CHEMBL4513822";"";"0";"515.61";"1";"1.82";"10";"O=C1NCCCC(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1c[nH]c2ccccc12";"Emax";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4430540";"Agonist activity at human MOR expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation by EIA method relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428100";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL4781352";"";"0";"352.43";"0";"2.61";"14u";"CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O";"Emax";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4676427";"Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4673253";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 0.75 hr"
"CHEMBL4450665";"";"0";"364.49";"0";"3.52";"15cR";"C[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O";"Emax";"'='";"95.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4356652";"Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354824";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4584335";"";"0";"382.48";"0";"3.65";"15o";"CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2F)C1=O";"Emax";"'='";"94.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4356652";"Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4354824";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL19019";"NALTREXONE";"4";"341.41";"0";"1.53";"NTX";"O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5";"Emax";"'='";"7.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4731828";"Agonist activity at mu opioid receptor (unknown origin) assessed as maximum efficacy by [35S]-GTPgammaS binding assay relative to DAMGO";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4725485";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";""
"CHEMBL4444522";"";"0";"364.42";"0";"3.13";"(-)-1";"C/C=C1/CN2CC[C@H]1C(=O)c1[nH]c3ccccc3c1C2.O=S(=O)(O)O";"Emax";"'='";"13.0";"%";"";"";"";"UO_0000187";"";"";"";"";"1";"CHEMBL4390068";"Agonist activity at human mu opioid receptor expressed in CHO cells by cAMP assay relative to DAMGO";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387744";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"CHEMBL3308072";""
"CHEMBL4452384";"";"0";"410.73";"1";"5.13";"27; SR-17018";"O=c1[nH]c2cc(Cl)c(Cl)cc2n1C1CCN(Cc2ccc(Cl)cc2)CC1";"Emax";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4371528";"Agonist activity at human mu opioid receptor expressed in human U2OS cells co-transfected with beta-arrestin-2 assessed as increase in beta-arrestin-2 recruitment after 90 mins by BRET assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371007";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3307757";""
"CHEMBL4217435";"";"0";"455.18";"1";"5.24";"28; SR-15099";"O=c1[nH]c2cc(Cl)c(Cl)cc2n1C1CCN(Cc2ccc(Br)cc2)CC1";"Emax";"'='";"81.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4371526";"Agonist activity at human mu opioid receptor expressed in CHO cell membranes after 1 hr by [35S]-GTPgammaS binding assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371007";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308072";""
"CHEMBL4449152";"";"0";"345.51";"0";"3.15";"20";"CC(Cc1ccsc1)NC(=O)NCC(Cc1ccccc1)N(C)C";"Emax";"'='";"9.4";"%";"";"";"";"UO_0000187";"";"";"";"";"1";"CHEMBL4371524";"Agonist activity at human mu opioid receptor expressed in HEK293T cells co-transfected with venus-tagged N-terminal beta-arrestin-2 assessed as increase in beta-arrestin-2 recruitment after 30 mins measured for 1 sec by BRET-based luciferase reporter gene assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371007";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4449152";"";"0";"345.51";"0";"3.15";"20";"CC(Cc1ccsc1)NC(=O)NCC(Cc1ccccc1)N(C)C";"Emax";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"1";"CHEMBL4371523";"Agonist activity at Gi/o coupled human mu opioid receptor expressed in HEK293T cells co-expressing luciferase based cAMP biosensor and GRK2 assessed as increase in cAMP accumulation after 15 mins by FLIPR assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371007";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4451128";"";"0";"379.46";"0";"3.50";"30; SR-11501";"CC(c1ccc2c(c1)OCCO2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1";"Emax";"'='";"59.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4371528";"Agonist activity at human mu opioid receptor expressed in human U2OS cells co-transfected with beta-arrestin-2 assessed as increase in beta-arrestin-2 recruitment after 90 mins by BRET assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371007";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3307757";""
"CHEMBL4451128";"";"0";"379.46";"0";"3.50";"30; SR-11501";"CC(c1ccc2c(c1)OCCO2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1";"Emax";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4371526";"Agonist activity at human mu opioid receptor expressed in CHO cell membranes after 1 hr by [35S]-GTPgammaS binding assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371007";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308072";""
"CHEMBL3409122";"";"0";"391.56";"1";"5.31";"12e";"Oc1ccc2c(c1)[C@]1(CCCCCc3ccccc3)CCN(CC3CC3)C[C@@H]1O2";"Emax";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3413019";"Agonist activity against human recombinant opioid mu receptor expressed in CHO cell membranes after 3 hrs by [35S]GTP-gamma-S binding assay relative to 1000 nM DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407384";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"CHEMBL3308072";""
"CHEMBL70";"MORPHINE";"4";"285.34";"0";"1.20";"Morphine";"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5";"Emax";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4719869";"Agonist activity at human mu opiod receptor expressed in CHO-K1 cells assessed as increase in forskolin induced cAMP production measured after 30 mins by HitHunter luminescence based assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715803";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 0.5 hr"
"CHEMBL4790712";"";"0";"522.55";"1";"4.43";"22b";"COC(=O)[C@@H]1C=C(OC(=O)c2ccc(OC)cc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@@]12C";"Emax";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4719869";"Agonist activity at human mu opiod receptor expressed in CHO-K1 cells assessed as increase in forskolin induced cAMP production measured after 30 mins by HitHunter luminescence based assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715803";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 0.5 hr"
"CHEMBL4782368";"";"0";"510.51";"1";"4.70";"9b";"CC(=O)O[C@@H]1C=C(OC(=O)c2cccc(F)c2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@@]12C";"Emax";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4719869";"Agonist activity at human mu opiod receptor expressed in CHO-K1 cells assessed as increase in forskolin induced cAMP production measured after 30 mins by HitHunter luminescence based assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715803";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 0.5 hr"
"CHEMBL4169199";"";"0";"626.67";"2";"1.03";"4";"NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N1C(=O)O[C@H](CNC(=O)[C@@H](N)Cc2ccc(O)cc2)C1=O";"Emax";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4150321";"Agonist activity at human mu opioid receptor expressed in HEK293 assessed as inhibition forskolin-induced cAMP accumulation at 0.00001 to 100 uM after 15 mins by EIA relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145618";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4751491";"";"0";"505.68";"2";"5.21";"MP156";"CCC(=O)N(Cc1cccs1)C1(C(=O)Nc2ccc(OC)cc2)CCN(CCc2ccccc2)CC1";"Emax";"'='";"19.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4705244";"Agonist activity at EA-fragment beta-arrestin-tagged human MOR expressed in human U2OS cell membranes assessed as stimulation of [35S]-GTPgammaS binding at 10 uM after 60 mins by beta-galactosidase based scintillation counting method relative to DAMGO";"A";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"U2OS";"Cell membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699635";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Dose = 10.0 microM | TIME = 1.0 hr"
"CHEMBL4083444";"";"0";"444.48";"0";"3.14";"14";"COC(=O)[C@@H]1C[C@]2(CCC(=O)O2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C";"Emax";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4051338";"Agonist activity at human mu-type opioid receptor expressed in CHO-K1 cells assessed as forskolin-induced cAMP accumulation up to 10 uM after 30 mins in presence of forskolin by luminescence-based HitHunter cAMP assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4049431";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4784041";"";"0";"516.66";"1";"4.40";"MP150";"CCC(=O)N(Cc1ccncc1)C1(C(=O)NCCc2cccc(F)c2)CCN(CCc2ccccc2)CC1";"Emax";"'='";"84.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4705244";"Agonist activity at EA-fragment beta-arrestin-tagged human MOR expressed in human U2OS cell membranes assessed as stimulation of [35S]-GTPgammaS binding at 10 uM after 60 mins by beta-galactosidase based scintillation counting method relative to DAMGO";"A";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"U2OS";"Cell membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699635";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Dose = 10.0 microM | TIME = 1.0 hr"
"CHEMBL4755700";"";"0";"550.12";"2";"5.65";"MP153";"CCC(=O)N(Cc1cccc(Cl)c1)C1(C(=O)NCCc2cccc(F)c2)CCN(CCc2ccccc2)CC1";"Emax";"'='";"60.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4705244";"Agonist activity at EA-fragment beta-arrestin-tagged human MOR expressed in human U2OS cell membranes assessed as stimulation of [35S]-GTPgammaS binding at 10 uM after 60 mins by beta-galactosidase based scintillation counting method relative to DAMGO";"A";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"U2OS";"Cell membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699635";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Dose = 10.0 microM | TIME = 1.0 hr"
"CHEMBL445332";"SALVINORIN A";"1";"432.47";"0";"3.00";"Salvinorin A";"COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C";"Emax";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4680511";"Agonist activity at human MOR expressed in CHOK1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by luminescence assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680063";"1";"Scientific Literature";"RSC Med Chem";"2020";"None";"TIME = 0.5 hr"
"CHEMBL4747769";"";"0";"421.58";"1";"5.09";"16";"CCOC(=O)CC[C@H]1[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1";"Emax";"'='";"100.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4680511";"Agonist activity at human MOR expressed in CHOK1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by luminescence assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680063";"1";"Scientific Literature";"RSC Med Chem";"2020";"None";"TIME = 0.5 hr"
"CHEMBL445332";"SALVINORIN A";"1";"432.47";"0";"3.00";"Salvinorin A";"COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C";"Emax";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4680517";"Activity at human MOR expressed in CHOK1 cells co-expressing beta-arrestin2 EFC assessed as beta-arrestin2 EFC recruitment measured after 90 mins by PathHunter assay relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680063";"1";"Scientific Literature";"RSC Med Chem";"2020";"None";"TIME = 1.5 hr"
"CHEMBL4798954";"";"0";"337.46";"0";"3.49";"23";"Oc1cccc([C@@]23CCC[C@H]([C@H]2O)N(CCc2ccccc2)CC3)c1";"Emax";"'='";"116.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4680517";"Activity at human MOR expressed in CHOK1 cells co-expressing beta-arrestin2 EFC assessed as beta-arrestin2 EFC recruitment measured after 90 mins by PathHunter assay relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680063";"1";"Scientific Literature";"RSC Med Chem";"2020";"None";"TIME = 1.5 hr"
"CHEMBL70";"MORPHINE";"4";"285.34";"0";"1.20";"Morphine";"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5";"Emax";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4680520";"Activity at human MOR expressed in U2OS cells co-expressing beta-arrestin2 EFC assessed as beta-arrestin2 EFC recruitment by Tango assay relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680063";"1";"Scientific Literature";"RSC Med Chem";"2020";"None";""
"CHEMBL4216374";"";"0";"405.42";"0";"4.63";"26";"CC(c1ccc(OC(F)(F)F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1";"Emax";"'='";"96.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201552";"Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196199";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4211924";"";"0";"373.86";"0";"4.52";"28";"CC(c1ccc(Cl)cc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1";"Emax";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201552";"Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196199";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4203746";"";"0";"455.18";"1";"5.24";"51";"O=c1[nH]c2cc(Cl)c(Cl)cc2n1[C@H]1CCCN(Cc2ccc(Br)cc2)C1";"Emax";"'='";"21.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201552";"Agonist activity at human mu opioid receptor expressed in CHO cell membranes assessed as stimulation of [35S]GTPgammaS binding incubated for 1 hr by scintillation counting method relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196199";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4788377";"";"0";"499.66";"1";"5.15";"MPI43";"CCC(=O)N(Cc1ccccc1)C1(C(=O)Nc2ccc(OC)cc2)CCN(CCc2ccccc2)CC1";"Emax";"'='";"57.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4705244";"Agonist activity at EA-fragment beta-arrestin-tagged human MOR expressed in human U2OS cell membranes assessed as stimulation of [35S]-GTPgammaS binding at 10 uM after 60 mins by beta-galactosidase based scintillation counting method relative to DAMGO";"A";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"U2OS";"Cell membrane";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4699635";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Dose = 10.0 microM | TIME = 1.0 hr"
"CHEMBL4217675";"";"0";"321.42";"0";"3.48";"5";"Cc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1";"Emax";"'='";"63.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201555";"Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196199";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4212298";"";"0";"369.90";"0";"4.77";"19";"CCC(c1ccc(Cl)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1";"Emax";"'='";"32.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201555";"Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196199";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4211924";"";"0";"373.86";"0";"4.52";"28";"CC(c1ccc(Cl)cc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1";"Emax";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201555";"Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196199";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4207047";"";"0";"376.29";"0";"4.47";"29";"O=c1[nH]c2c(Cl)cccc2n1C1CCN(Cc2ccccc2Cl)CC1";"Emax";"'='";"69.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4201555";"Agonist activity at human mu opioid receptor expressed in human USOS-beta-arrestin-hMOR-PathHunter cells incubated for 90 mins by beta-arrestin-2 enzyme fragment complementation assay relative to DAMGO";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4196199";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
